trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
34,0.7149620970070758,0.341122670419744,RationalQuadratic,0.5323503704710411,0.31204799998725896,0.5943025472351369,25.521618493750044,1.6442148915596926,0.04771158327674825
35,1.1554713865423227,0.9862176676409801,Matern32,0.023444169760977338,0.5890432039960195,0.027045496980751833,1.1300763055321539,4.511319319123308,0.914402328517484
36,0.7359959766875862,0.29346235206469456,Matern52,0.19229064842594773,0.04686477624842806,13.070598282298786,13.865770234647254,1.6878481769695122,0.3239366465272458
37,0.6817731217746548,0.35662521426710925,RationalQuadratic,2.0234786537872016,1.2058818141524272,48.741316699266434,4.785643899675307,3.052583179695542,1.079775927394636
38,1.629173618237567,1.6222830631680303,RationalQuadratic,9.468337426440538e-05,1.0503781570422874,0.332907919551216,3.6608683836732028,3.120303409609549,0.96586924666171
39,1.3041382827202508,1.2240648216766745,RationalQuadratic,0.0018820800716682746,0.22831760867751094,6.43965683435577,0.63485112549279,3.2746354826499013,0.27170853504916354
40,0.878972895849152,0.5686342674064642,Matern52,2.2019704887039513,1.7462188663670228,0.125879759843263,6.093404219296266,12.397619543188036,25.51087420365114
41,1.123030473004351,1.0202356395980516,RationalQuadratic,0.07005949165860999,2.55364557271903,41.22194895363866,1.6298918796364235,1.0441520635360182,0.03580754553892234
42,1.1223098539883956,1.0324519941165458,Matern32,0.015636039792080413,1.2378580384927313,2.833247034294503,27.260447547042872,2.0209522079998674,7.571834221940427
43,0.8452325088632531,0.3009960120950946,RationalQuadratic,0.339904773676342,0.07154093207247338,1.0034883044341008,0.394005480321164,0.04503176491090729,12.770133590957082
44,0.8051862919290012,0.25339091697447147,Matern52,5.2899957305281164,0.5106766928253399,5.274207053542461,4.04562801659819,0.16272242314527108,0.7789198544938234
45,0.8781354134555593,0.6128020333299021,RationalQuadratic,0.13323784582551676,0.8979366164219471,0.3560545035770915,2.496949949053957,0.6764066266859208,4.8248459025768655
46,1.4071034590904758,1.28469422144461,RBF,0.0411476944537517,1.6641364732670363,0.010230404138441236,0.8851563521523781,10.520321347055912,0.13744030476462854
47,1.5622951319585514,1.5305125310388341,Matern32,0.0008394803861164223,0.20369282886536552,49.596164776472065,0.2760162982773587,84.61363177556609,0.0519809266898868
48,0.868494117140416,0.7220294001868058,RationalQuadratic,0.008340045084335987,0.09385807879158713,8.960730348870673,45.2963092883678,4.240984952241997,1.8682736389480972
49,1.6406407488766424,1.6362790866408712,Matern52,1.4319512334596456e-06,0.4125521944466204,0.7769481103557525,20.89582784097741,1.079195569883518,0.22902409704317422
50,0.8162208747699703,0.20775916686697768,RBF,2.6301455104915497,0.04466648057204147,0.1532496526264121,0.10551471878718022,2.550787016762497,16.646326847279244
51,1.0039613113158359,0.7219488280427363,RationalQuadratic,0.5198818850730672,0.7308204337562179,0.027446385892224232,1.7163114797647518,16.79217653378322,54.68145857166421
52,1.6410172149552136,1.636688564116596,RationalQuadratic,3.1794564841271724e-05,2.429599351463556,0.10241759049750675,11.219775358141252,0.010120681549465348,0.4309728430296422
53,1.5960224016654356,1.5798220176032356,Matern32,0.00031728934260527846,0.3912368255607312,2.4409699111358267,6.579612858398695,61.81853537364128,0.085059599555617
54,218.17942395625118,249.96200343653123,RationalQuadratic,3.1220011206123455,0.2229010599990591,99.1156935233632,0.049161624306003925,6.782023887919013,0.6646489464753523
55,1.520649180722061,1.5091786777676695,RBF,0.0034745589504529793,1.9380773365495012,0.06330813228858251,63.02395182214495,0.155382869714507,0.010983874464797276
56,0.7119545078108604,0.2909038139700387,Matern52,0.11893226730301133,0.02599334293311116,0.949415080767712,33.258964177755665,0.7606376498577058,4.462993365578936
57,1.4880810638630442,1.437258885936212,RationalQuadratic,0.00870785160566396,1.2893113345053693,0.2697553732003965,2.7833161219009512,23.816572724444956,0.023928248323719443
58,1.1174493883259449,0.9444414627386051,Matern32,0.0347970712437878,0.7055410435277392,0.5217967933838618,5.17501732692041,0.4863004235487361,8.368480028654416
59,0.9353367534409414,0.18300580392864557,RBF,1.6300869624936882,0.009142492249402199,0.19882687086035103,1.1538937792424506,0.046985298145723595,1.8627267688858957
60,0.764783497849688,0.24598994853479556,RationalQuadratic,0.9622209693969338,0.03287078539365769,4.671886682472888,0.1625976941329737,4.584163095340222,0.09987280077664862
61,1.349499328077722,1.2562257856532228,RationalQuadratic,0.0018063413911921242,0.11079956178811527,2.055922350673155,0.7486348955972003,9.581282670755742,1.316104891000245
62,0.9770255125312708,0.7182002440127075,RationalQuadratic,0.05612129783127717,0.2930253173443283,29.22926751218526,0.010861214372900505,0.3081110835144786,0.5143240386365417
63,1.5813337358180939,1.5637311084512278,Matern52,0.00016259547236207933,0.07483483520036718,54.664146594585446,8.747761572843869,29.96981678819381,0.3314591736067018
64,0.8970452220762588,0.1488010604976107,RationalQuadratic,0.3447592893896766,0.0018460896685550735,0.03314335319287039,0.4060316656405198,2.278626811642842,25.85545577222554
65,0.8059960230747286,0.41985758530949113,RBF,3.6215527520156696,0.17332025980073637,3.5640851095036212,13.577675994280288,15.414940193280684,0.17866848564011606
66,0.705751866892449,0.2737337211852472,RationalQuadratic,1.0814750899295944,0.1305747646813722,19.13924529813932,17.229487537124722,0.07837900268220377,1.2770591723390636
67,0.695768305790722,0.31503369869748055,RationalQuadratic,0.7123593675936112,0.3756637182926438,15.256651553330117,11.319909439812507,0.35572222578793683,1.0377180630787406
