ind,T,P,SMILES,CO2-exp,new_cation,new_anion,group
9777,333.2,11300.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.481,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
9782,333.2,10060.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.463,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
9790,333.2,8530.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.432,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
9800,333.2,7070.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.39,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
9810,333.2,5200.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.328,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
9843,333.2,2490.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.203,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
9854,333.2,1400.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.132,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
11384,343.2,18480.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.524,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
11391,343.2,15390.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.498,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
11393,343.2,13460.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.481,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
11396,343.2,11980.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.463,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
11398,343.2,9990.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.432,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
11406,343.2,8120.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.39,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
11414,343.2,5960.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.328,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
11430,343.2,2880.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.203,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
11435,343.2,1610.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.132,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
12467,353.2,21710.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.524,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
12474,353.2,18040.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.498,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
12476,353.2,15770.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.481,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
12479,353.2,14060.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.463,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
12481,353.2,11600.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.432,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
12488,353.2,9260.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.39,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
12497,353.2,6790.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.328,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
12517,353.2,3290.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.203,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
12522,353.2,1840.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.132,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13227,363.2,24800.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.524,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13235,363.2,20860.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.498,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13237,363.2,18260.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.481,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13240,363.2,16130.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.463,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13242,363.2,13370.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.432,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13248,363.2,10430.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.39,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13255,363.2,7680.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.328,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13269,363.2,3730.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.203,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13273,363.2,2070.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.132,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13728,373.2,27760.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.524,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13736,373.2,23780.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.498,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13739,373.2,20840.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.481,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13742,373.2,18230.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.463,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13744,373.2,14880.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.432,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13752,373.2,11740.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.39,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13761,373.2,8720.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.328,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13780,373.2,4180.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.203,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
13786,373.2,2320.0,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F,0.132,CC[NH+]1C=CN(C)C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[NH+]1C=CN(C)C1.O=S(=O)([O-])C(F)(F)C(F)F
10104,333.37,9270.0,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],0.709,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO,COS(=O)(=O)[O-],CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-]
10105,333.37,7700.0,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],0.613,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO,COS(=O)(=O)[O-],CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-]
10106,333.37,6700.0,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],0.546,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO,COS(=O)(=O)[O-],CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-]
10107,333.37,5250.0,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],0.455,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO,COS(=O)(=O)[O-],CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-]
10108,333.37,3520.0,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],0.372,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO,COS(=O)(=O)[O-],CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-]
10109,333.37,2450.0,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],0.269,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO,COS(=O)(=O)[O-],CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-]
10110,333.37,1490.0,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],0.199,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO,COS(=O)(=O)[O-],CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-]
10113,333.37,98.8,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],0.0,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO,COS(=O)(=O)[O-],CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-]
265,283.15,550.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1797,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
274,283.15,500.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.166,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
290,283.15,400.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1363,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
312,283.15,250.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0889,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
320,283.15,200.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0729,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
333,283.15,99.9,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0375,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
342,283.15,49.9,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.019,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
352,283.15,19.8,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0079,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
356,283.15,9.91,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0036,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
358,283.15,7.32,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0028,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
364,283.15,4.73,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0016,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
368,283.15,2.69,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00084,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
372,283.15,1.2,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7.8e-05,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
507,292.16,3825.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.65,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
509,292.41,2879.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.56,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
510,292.6,3387.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.606,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
512,292.75,4700.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.6699,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
513,292.82,4736.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.7,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
514,292.85,1220.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.233,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
517,293.05,4300.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.6448,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
518,293.05,1970.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.3607,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
720,293.24,1130.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.327,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
765,293.5,2398.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.503,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
766,293.5,1688.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.418,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
786,293.65,620.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.221,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
793,293.75,2260.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.4361,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
799,294.05,5200.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.7043,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
802,294.25,3600.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.587,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
808,294.55,8400.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.7388,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
809,294.55,3300.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.551,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
812,295.1,2000.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.381,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
813,295.1,1500.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.319,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
814,295.1,1000.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.239,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
815,295.1,500.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.143,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
816,295.1,100.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.05,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
823,295.7,2000.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.378,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
824,295.7,1500.0,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.311,CCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
