rank,candidate_index,cation,anion,il_smiles,fw_aei_score,co2_pred,co2_std,vis_pred,vis_std,tox_pred,tox_std,pareto_within_selected_set
62,37716,CCC[NH+](C)CCC,CC1(C(=O)[O-])CCCN1,CCC[NH+](C)CCC.CC1(C(=O)[O-])CCCN1,0.09680714358735859,0.4294157315055694,0.15112000078237706,-1.9212560653686523,1.0566371276007853,3.556203603744507,2.555987386108221,False
63,45468,CC[NH+](CC)CC,CC1(C(=O)[O-])CCCN1,CC[NH+](CC)CC.CC1(C(=O)[O-])CCCN1,0.09649208674437745,0.44372233621701956,0.1465399288489989,-1.9070959091186523,1.0261381204003055,3.6621034145355225,2.674813600980037,False
64,46753,CC[P+](CC)(CC)CSC,NCC(=O)[O-],CC[P+](CC)(CC)CSC.NCC(=O)[O-],0.09562263051867417,0.42628995046163354,0.07608004307116045,-2.0539464950561523,1.2506436121526487,3.3622586727142334,2.984001415896655,False
65,57943,C[NH+](C)C,CCCCCCCC(=O)[O-],C[NH+](C)C.CCCCCCCC(=O)[O-],0.09533794989654183,0.1940756154793282,0.12144541191973762,-5.001791954040527,0.7973811841965008,3.392646551132202,2.45863995552586,False
66,62809,Cc1cccc[nH+]1,CCCCCCCCCC(=O)[O-],Cc1cccc[nH+]1.CCCCCCCCCC(=O)[O-],0.0950295947958455,0.2051203377558613,0.1292559664272879,-4.087058067321777,1.1321668692385105,3.301288366317749,2.577875668578003,False
67,46766,CC[P+](CC)(CC)CSC,O=C([O-])C1CCCN1,CC[P+](CC)(CC)CSC.O=C([O-])C1CCCN1,0.09326658027784464,0.46856004043801847,0.1478599835987898,-1.4491033554077148,1.2551193786166965,3.435767889022827,2.6419976633770506,True
68,37785,CCC[NH+](C)CCC,NCC(=O)[O-],CCC[NH+](C)CCC.NCC(=O)[O-],0.09227468589574502,0.46765396783585705,0.10721750663165867,-1.8042211532592773,1.0704468134674634,3.4513070583343506,2.913231452481512,True
69,58783,C[NH+]1CCCC1=O,O=C1[N-]S(=O)(=O)c2ccccc21,C[NH+]1CCCC1=O.O=C1[N-]S(=O)(=O)c2ccccc21,0.09133996674073498,0.18463319855043892,0.12192065664463136,-4.907248497009277,0.8029129312372608,3.349992513656616,2.572961526291753,False
70,44708,CC[N+](CC)=C(N(C)C)N(C)C,CC1(C(=O)[O-])CCCN1,CC[N+](CC)=C(N(C)C)N(C)C.CC1(C(=O)[O-])CCCN1,0.08983574226587146,0.4186233885955786,0.148154166462745,-1.7678289413452148,1.2023352966606313,3.168487310409546,2.841202149967936,False
71,50028,CN(C)C(=N)[NH+](C)C,CC1(C(=O)[O-])CCCN1,CN(C)C(=N)[NH+](C)C.CC1(C(=O)[O-])CCCN1,0.08962952251562041,0.3949474949370245,0.15054496872561704,-1.7901067733764648,1.1996799538909881,3.577369451522827,2.7152283759689517,False
72,58678,C[NH+]1CCCC1=O,CC(=O)CCC(=O)[O-],C[NH+]1CCCC1=O.CC(=O)CCC(=O)[O-],0.08749363608275448,0.21989909785147008,0.11387321078828619,-5.284262657165527,0.7645855679249829,3.6001698970794678,3.209393726505964,True
73,46532,CC[P+](CC)(CC)COCCOC,CC1(C(=O)[O-])CCCN1,CC[P+](CC)(CC)COCCOC.CC1(C(=O)[O-])CCCN1,0.08654536007865705,0.4038119407646748,0.14833499673456693,-2.2065954208374023,0.9114639318385073,3.5420072078704834,2.7123271447581043,False
74,58709,C[NH+]1CCCC1=O,CCCCCCCCCCOS(=O)(=O)[O-],C[NH+]1CCCC1=O.CCCCCCCCCCOS(=O)(=O)[O-],0.08520435370122753,0.21185857310318953,0.13302241209698198,-3.7199316024780273,0.7954625346042674,3.0474202632904053,2.9052223931965457,False
75,780,C=CC[NH+](CC)CC,CC1(C(=O)[O-])CCCN1,C=CC[NH+](CC)CC.CC1(C(=O)[O-])CCCN1,0.08466293994028572,0.3865842442297112,0.1500282751942612,-2.1708898544311523,0.9540944719002292,3.650634527206421,2.752936875738886,False
76,58084,C[NH+](C)CCO,CC1(C(=O)[O-])CCCN1,C[NH+](C)CCO.CC1(C(=O)[O-])CCCN1,0.08131238698531974,0.43095907947998685,0.14902025913575354,-1.9166173934936523,1.0102047583312939,3.5576798915863037,2.5649282533899154,False
