trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat
59,0.6574042927057794,0.0527743506304719,Matern32,1.3203100401288383,0.00018246334309346366,0.04092566982751278,99.91624777154206
60,0.5158611064029118,0.1292263263996245,RationalQuadratic,0.6030331026536873,0.0008706641621113332,35.58862109587002,46.8994532171926
61,0.6577081835341901,0.06516809460699394,RationalQuadratic,0.4786179569348454,0.0006258280974025301,31.242077451023928,4.447572742211642
62,0.7002702608833558,0.06619602980125677,Matern52,0.17195101894013454,0.0003566259534183069,6.014636835374518,11.374496727259121
63,0.5321459111957627,0.168706962150738,RationalQuadratic,0.015914603735611498,0.00013381573632866231,63.3026504748497,28.415545025845987
64,0.5340777755906482,0.24919758636415543,RBF,0.0023607953109055745,0.00016652110713707283,47.24822016055677,30.78183395536139
65,0.7429325990076733,0.06188232719593747,RationalQuadratic,0.015760294971370544,0.00012159609324229325,13.0632649385133,2.123456322717743
66,0.7458158042745511,0.6473978369973663,RBF,0.00010068170633206464,0.0001612275330328693,38.127771132527656,29.893294802307402
67,0.7481741036413381,0.2010476431296655,RBF,0.0018708312288276514,0.00022463788774770014,21.97499028014725,7.082084989674219
68,0.6350456892078942,0.40416372851766386,RBF,0.00024368616724469347,0.00012195710831579599,55.71800024905953,17.78692711914251
69,0.6226113917871045,0.4221966014422195,RBF,0.0008406154063244142,0.0002766388238845881,98.46427896268716,26.99435649166921
70,0.5518357585081483,0.2906413817230591,RBF,0.008256957659374278,0.0006111098060002437,81.46152248559846,35.78120414010857
71,1.0772604828292007,1.0675440683906945,RBF,1.0430222540258413e-05,0.00041316702055385884,38.10346765570198,52.945678330467636
72,0.8018651890389359,0.33948664236396126,RBF,0.0005894536973654008,0.0002641572283018535,18.51196821395389,5.5367027548511425
73,0.8791571399892417,0.6210402306321663,RBF,7.579736228136958e-05,0.00015494912262917717,53.4159239002135,3.6723645728848617
74,0.6549990543961783,0.3271651926186949,Matern32,0.0035541489173438294,0.0016943136864008143,29.444830647633207,14.504666768620824
75,0.8693877176129223,0.7792760115725487,RationalQuadratic,0.0011207283944251799,0.0007744699293086517,11.268745228734575,85.08391832696995
76,0.6021751790947452,0.1971604917535034,RationalQuadratic,0.0023834918907046226,0.0003489278123413922,15.275928903014465,10.317382785952034
77,1.0316316296714783,0.0608589390677278,RBF,0.044357584281596855,0.001083706119477612,1.0181547441380587,0.7887766798086502
78,0.5379307012416868,0.1191438161374982,RationalQuadratic,0.085991115199987,0.0005046432357394854,39.84721207145485,20.288600068556708
79,0.8448789474464865,0.4484463513542333,Matern52,0.00022808006928808864,0.0001528621685345482,83.95149434595312,3.3272461985995574
80,0.7121084440323833,0.24543636396925442,RationalQuadratic,0.015192357623540214,0.004315899742363319,3.3240763030040164,8.747748356454167
81,1.0923672406909382,1.0845771888310236,Matern32,2.1265309982014606e-05,0.01487278737247251,2.1380885268406224,61.11489255105744
82,0.95368082902731,0.9101276686963976,RBF,0.0003380191395139687,0.0015493564239107379,24.028580952454096,44.49757835845191
83,1.0291687303310149,0.05183351907695867,RationalQuadratic,0.2722794592120843,0.00020963940263407616,1.5198801198633722,0.09143584536827729
84,0.7307820107666447,0.26164619178016224,RationalQuadratic,0.006591693603535132,0.0005624869989954473,0.1287051215423125,25.96580574813173
85,0.9851304828490797,0.06262472611461435,Matern52,0.032114003944836496,0.0007044500198237624,0.31591086764938486,1.8618059440731345
86,1.0924226578581204,1.081852135600188,RBF,0.00015650077201520747,0.04220485066763327,7.15163763614709,0.1309276091819399
87,1.092003032508832,1.0839966973614108,RationalQuadratic,0.0011835099034641157,0.3080941814038356,9.180712836718861,82.2526233339065
88,0.7119122083965488,0.4546537997779515,Matern32,0.004198584693145727,0.003652033884878415,55.98851476014918,13.22542936636917
89,0.7608268876655068,0.3377846096603619,RationalQuadratic,0.009562130381712764,0.005825312693746524,4.895168691251447,5.4877449387800565
90,0.9468777274165529,0.23294305763380557,RBF,0.6243936336690391,0.1279494021858058,17.619064653036332,0.4676725139481133
91,0.9265171283896221,0.09592743139468453,RationalQuadratic,0.13421249391082102,0.0009269180087583302,46.78601122813494,0.27067257046095566
92,1.0090610170781926,0.10690432695982328,Matern52,0.0023671967443824778,0.00024152739403239114,0.016257109878864213,1.1602990213456887
93,0.5494301355471659,0.34445575391084654,RationalQuadratic,0.33286416033509675,0.009819927881728982,80.0376972531422,98.63767514492051
94,0.9460485136274805,0.8931903234395875,Matern32,4.741792843027731e-05,0.00032806984866364083,34.40758380074931,34.79824637064037
95,1.0758215745321569,1.0580722246392318,RBF,1.0771427977133495e-06,0.0001241661122771779,25.82378496825646,3.179262218743879
96,1.0130475936726122,0.9452945448030332,RationalQuadratic,0.0004773698271807422,0.0021766472820737215,2.5242269860109787,48.89084755304967
97,0.968826332903656,0.048209532757552034,RationalQuadratic,0.07279199424191546,0.00043217295321095015,4.005554848886518,0.05104070264866209
98,0.8072566480413762,0.1783669513697197,Matern52,0.02101573286717097,0.0026148996153527613,0.04055539551857621,11.688031457489673
99,0.7396700313122218,0.06653538353994111,RBF,0.1212868025938578,0.0001680912494214557,12.65916898461503,7.873557207128385
100,0.55159308997131,0.16324128505240823,RationalQuadratic,0.033826705815564545,0.001464415803229365,6.190108402749957,22.828202639936155
101,0.8008349737258426,0.08676970877833452,Matern32,0.049243816604333066,0.0019296525825695902,19.629540179545174,4.5525861321684085
102,1.0509252309782602,1.033072121926638,RBF,0.0013774510008547384,0.06715915470580033,65.44584392843561,17.981795140376867
103,1.0006326115819149,0.8953925492386225,RationalQuadratic,0.0071627381445800295,0.028984250715966442,0.4081388690451074,30.258916388305973
104,inf,inf,RationalQuadratic,0.21694164946832514,0.0011669597692488636,46.892014821406256,0.022212777497622217
105,0.711745889565947,0.5695100790489029,RBF,1.630767126383884,0.5443602559473272,14.805287001558385,67.1912169067686
106,0.8542702289457573,0.5761044285904229,Matern52,0.0005901737736826412,0.00037096890421687727,0.8696419643016237,39.45568427570411
107,1.0582418327308083,1.033291414937079,RationalQuadratic,3.4913943873484387e-06,0.0001386898867391682,10.34334731759232,15.041054170966856
108,0.7904381465751664,0.06454739477038936,RBF,0.7172587321194006,0.000832168518464647,0.05975391062554962,10.042994585694617
109,0.5269337981363502,0.20871352730538378,Matern32,0.012463907345020965,0.0002514888252736086,98.6499738862187,54.22487168924578
110,0.5251510067703388,0.2604488909996227,Matern32,0.48363905397999224,0.020456921041386005,62.65419299049973,76.1986208052458
