trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
68,0.0829506979927938,0.0473703093298614,Matern32,0.048951913690769434,0.011047998329181198,67.05096944213771,20.18062189654285,18.395199293600147,1.6232912584718553
69,0.09335812465738294,0.06251701182644617,Matern32,0.0068984360153785795,0.013612863852860035,70.3446317766351,3.3271986915680376,14.130703667491538,2.3543180378261592
70,0.08970215971194294,0.05799518086722753,Matern32,0.04622711334204093,0.04610475971557392,43.462431127683196,23.176605615887414,66.48309806960731,1.4173204088467353
71,0.11343863693052716,0.07701520516209179,Matern32,0.004290859668138975,0.0055777743131205535,9.883019898064946,9.460937465704792,3.408300806908295,4.184610595096295
72,0.0886829656333196,0.05574971349979256,Matern32,0.013259379766554101,0.018368206135116888,70.97529408199911,7.2037414797521855,5.196064654079003,1.761052716519396
73,0.08546429978683548,0.053445230192288196,Matern32,0.030988818404309313,0.0358956374028952,95.92662946878028,20.716312296679252,7.993958683190679,0.9367298564710974
74,0.09567014917501666,0.0702831016944676,Matern32,0.002285191068560392,0.0074692905974984266,32.526435553303706,31.05367623547367,9.374164231153415,3.1726527924508425
75,0.08499934323692541,0.04485610140466684,Matern32,0.007905403696670334,0.00287942125091499,16.363747271859403,39.10912063817527,36.611893862312975,0.29992710506715237
76,0.12590104078387793,0.08088122185546229,Matern32,0.0013222750392270267,0.005178889921984074,1.5280743800492615,4.315546884183465,18.517482492536498,0.11053605122113487
77,0.09677532822742754,0.0679161510529458,Matern32,0.022968063571592548,0.01224916065609219,11.95068318027882,91.53591019746891,6.566863426663645,6.188324505952379
78,0.08625250654803733,0.038278410944116104,Matern52,0.11080533497867044,0.024192328430653845,17.838740823388992,14.69324328348271,0.7592827159943418,0.5070726250216949
79,0.22574482759386644,0.21929976547822827,RBF,0.0002844911110857687,0.038458971984448295,4.421800795244679,54.79999613513382,1.8748691571405838,52.10676130008266
80,0.0883499879527965,0.052310694556088,Matern32,0.05789152835746518,0.016031228440447444,58.655011857437074,11.042012521493184,95.07009725227142,1.2945307117330451
81,0.1040671595895248,0.03137385736843578,Matern32,0.011997501482962735,0.0007281772512751169,2.825722017098299,2.5727618183366716,4.295920437412928,0.3663316432846957
82,0.16400781582330565,0.1173910563200135,Matern52,0.01953392437539571,0.002280384022869274,33.31148849381705,0.4823174771163805,3.108721726402546,21.571178054469037
83,0.10838609228535204,0.06265348744377418,RBF,0.07362888191628228,0.053612340525796165,10.540801380357822,0.9264329406336417,55.67106772075941,0.14252691443095974
84,0.09185678380728206,0.060418177051746534,Matern32,0.00474830392340955,0.022126020772118966,5.517215537447784,26.36818191720856,12.903269537642439,0.8596936888421044
85,0.10150838959216243,0.07557100971599544,Matern32,0.0007461367903069101,0.0014393445227685847,81.3351789761698,76.59549068072563,1.4459031212195317,0.07762010769513604
86,0.09556534113054724,0.05765028686703126,RBF,0.032717974329327236,0.007330579520275688,21.87642750582234,16.91488696596463,0.8993928745745482,1.8076559980726823
87,0.16325831567233812,0.11711373163067407,Matern52,0.05466775864201038,0.01100275222414154,7.652020486664387,1.6619909163077293,0.5133414407985268,12.050224273996557
88,0.11156821515862239,0.04089868390755861,Matern32,0.007647893352896454,0.0032505645264351013,48.778291142403006,1.3162841411836506,0.3514660506070645,0.03545198692048502
89,0.1086445631179908,0.08582774811903131,RationalQuadratic,0.00292431085467703,0.030054358278040795,43.0748862670924,7.284869856655889,9.927824914593929,0.10841856542605369
90,0.1395831364476536,0.10901412973251592,Matern32,0.00018174862356716817,0.004909620727122608,0.05825625542239871,4.7990009808808365,15.702951162071228,0.5637211671730356
