property,source_partition,source_record_id,cation,anion,canonical_group,decision,cation_charge,anion_charge,valid,reason
co2,non_test,4741,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4791,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4826,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4868,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4909,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4928,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4945,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5155,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5180,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5181,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7199,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7304,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7327,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7420,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7556,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7735,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7781,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7832,C[n+]1ccn(CCCCS(=O)(=O)O)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,230,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,231,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,232,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,433,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,456,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,458,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,459,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,461,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,463,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,465,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,468,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,470,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,472,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,474,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,477,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,480,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,482,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,484,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,485,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,488,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,489,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,492,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,493,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,494,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,506,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,870,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,871,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,872,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,873,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,874,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,1087,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,1151,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,1930,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2316,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2317,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2318,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2323,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2441,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2442,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2443,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2444,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2445,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2519,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2522,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2538,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2557,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2561,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2568,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2573,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2581,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2586,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2607,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2640,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2668,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2713,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2755,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2798,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,2879,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3077,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3204,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3216,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3235,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3504,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3505,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3506,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3507,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3508,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3559,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3583,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3626,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3631,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3637,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3639,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3643,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3648,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3651,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3674,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3687,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3695,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3700,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3701,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3713,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3719,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3723,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3736,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3743,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3752,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3758,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3759,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3766,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3767,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3768,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3770,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3771,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3777,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3811,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3827,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3895,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3896,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3897,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3898,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3899,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3973,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3989,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4060,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4176,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4184,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4204,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4218,CCCC[n+]1ccn(C)c1,N#CC(C#N)C#N,CCCC[n+]1ccn(C)c1.N#CC(C#N)C#N,exclude,1,0,False,neutral_component_or_incorrect_ion_role
