property,source_partition,source_record_id,cation,anion,canonical_group,decision,cation_charge,anion_charge,valid,reason
co2,non_test,4092,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4094,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4096,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4099,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4102,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4106,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4107,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4127,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4162,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4190,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4212,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4213,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4244,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4251,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4267,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4272,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4292,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4305,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4336,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4337,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4343,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4344,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4369,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4370,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4388,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4408,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4411,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4412,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4422,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4451,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4453,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4454,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4461,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4484,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4496,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4497,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4540,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4545,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4546,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4576,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4588,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4589,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4620,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4635,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4680,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4710,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4766,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4779,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4786,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4848,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4849,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,4963,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5184,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5391,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5408,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5409,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5410,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5411,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5429,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5469,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5533,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5571,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5572,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5575,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5576,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5577,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5581,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5584,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5585,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5588,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5591,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5595,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5597,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5599,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5606,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5607,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5608,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5611,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5613,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5615,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5620,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5622,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5623,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5627,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5629,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5634,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5635,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5642,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5643,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5644,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5660,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5661,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5662,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5664,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5669,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5685,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5707,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5709,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5800,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5802,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5803,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5804,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5805,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5806,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5807,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5948,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5949,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5950,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5952,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5953,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5954,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5955,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5961,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,5962,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6030,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6032,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6034,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6036,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6038,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6039,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6041,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6043,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6044,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6045,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6046,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6048,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6049,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
co2,non_test,6050,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
