trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_env_0,ls_env_1,ls_structure
58,0.897934770656503,0.5758706876758264,RBF,5.086376888889763,1.326663568971592,0.1018360493995771,0.015406811948562265,97.58140283947651
59,1.6212793115884747,1.611366781539484,RationalQuadratic,0.00040752771487381604,0.6221112548056542,13.361483211211429,0.026407596346193454,26.94363979009483
60,1.6298571070528691,0.8791003325008646,Matern52,0.02127299399719099,0.05771709793370548,8.822526800489316,49.433714602153266,0.2715655986083181
61,1.3369054589690734,1.0119629837908881,Matern32,0.039124596140794235,0.1264101293165182,95.02310737793458,0.39450433103254456,16.70284232338007
62,1.6414127311770035,0.1965940908490024,Matern52,0.010387610921628808,0.0016231526432007167,0.010861214372900505,0.6153908353553641,0.10185087696422157
63,1.6415154769809615,1.4695064503869317,RBF,0.0016481468775105257,0.033571764716673363,0.04102591134115956,13.648748362719148,0.05317213458303644
64,1.4173451454522656,1.3965467557894886,Matern32,0.0006355545713725636,0.2659326496011751,2.677263305307219,0.011698950977481132,67.33294333933515
65,1.4030967090497268,0.17621644204497805,Matern52,2.8015096885001594,0.0008084712809474698,4.4354676310147765,1.0035045882016507,2.533898906704947
66,0.6701978315503759,0.11465175916711864,Matern52,1.1749866597472203,0.012860450939806926,1.1100276985565085,0.2220178666714966,72.71534437362556
67,0.7303796328422035,0.08234444915404834,Matern52,0.5279379179057841,0.004745972859191805,1.0013848828055232,0.1827867699801167,38.001337231113816
68,0.6685962057628878,0.13660651758452752,Matern52,1.373439855621163,0.010081120603595855,0.7089782310430156,0.2830474515173065,99.26679863323713
69,0.6672282175509883,0.15038649838360735,Matern52,1.9359423670108327,0.018285927041461876,0.42379482953706565,2.1333982875603867,97.9729632722535
70,0.7162912420303063,0.2233510490669172,Matern52,0.9925041669537195,0.028210572114379114,0.1016680726512122,7.868415235807913,83.03331845508734
71,0.6809268505578286,0.15619059260821552,Matern52,2.0312342886684616,0.014961470043197487,0.21213228511899973,2.323229743291556,98.0175251747237
72,0.7066626798888981,0.08302001456892825,Matern52,1.6484384848668945,0.008201779748062119,0.3639797854753126,3.966013443179117,50.11201340919287
73,0.8134154943099745,0.07744506760626256,Matern52,4.776334871686041,0.051484017565916494,0.7159799756688525,0.29030923315998197,26.419480664119874
74,1.1083420812463358,0.08356664049664606,Matern52,0.3259330903871532,0.020423672604596346,0.2647047307858684,1.7151710784247198,10.335825758589163
75,0.7337354601579035,0.0717902241590028,Matern52,3.4839796310431517,0.005836075384686687,0.4352010065888594,1.382858033865996,39.507803565617365
76,1.020084424820275,0.1437000614667897,Matern52,0.11095343264219444,0.011531693080613822,0.04368016335872011,10.08462642856203,16.893372115220885
77,1.48194426052357,0.16077420696320494,Matern52,0.21956992907873257,0.0647642204701457,0.7569077536792592,0.4810017984936144,1.444781407265947
78,0.7528634138873496,0.09640653114150803,Matern52,0.70095000352403,0.03025422996542904,1.5468346552752463,5.673318363311085,31.008283878668017
79,0.6516933483815923,0.10775011970468928,Matern52,1.3421833778321082,0.008667083705578038,1.9917809349528368,0.7208863520412806,80.40213095965187
80,1.1667034781627499,0.06730121435948115,Matern52,0.3285027865460268,0.0035733852781813396,0.07917010243117237,0.6591130365891288,9.353333978042313
81,1.2890290629625807,0.08116522226223855,Matern52,2.61860477711995,0.044220391858840226,2.083631500342241,1.1982945703083594,4.678181588468193
82,1.622933899806061,1.6163976351130642,Matern52,1.5882086288071793e-06,0.008113843128015448,0.17726269552058255,31.53920783228734,22.71420820835359
83,24845.223871220594,26910.52379907469,RationalQuadratic,5.307975564598626,0.0026550049848249454,0.014115449413228157,2.715542165504833,13.590905641350533
84,1.234020328854972,0.06410255161795307,Matern52,0.4238973313547761,0.0018581194454336343,0.12472579768769886,0.8559220973231509,7.021858645671709
85,0.6759652028262735,0.15078548359542973,RBF,0.7969092055802293,0.019600846855072553,3.7131506738076907,15.891190345432015,47.9079837547741
86,0.684963886069599,0.26801284564054995,Matern52,0.05303243482015115,0.004640767963028126,0.4136878558482322,3.6522584538082583,99.4490056898908
87,1.2392733855695954,0.16083524488200934,Matern52,1.6340476261966037,0.08751928490665477,0.28886576881513776,75.00839271834371,6.588684769097638
