trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_cross,ls_env_0,ls_env_1
89,1.6422165359126524,105.9544656616259,RationalQuadratic,0.007226803393572355,0.0021436775503234314,0.08478098369018712,0.7650960072395837,0.0365866815558454,5.637252534944464,0.02429582043940304
90,0.0991638620938047,0.04381996205428893,RationalQuadratic,0.0009280628473615181,0.0016991467416925781,0.533909839406977,8.970911690632818,14.655078242943967,0.09896373956843928,2.855286028670764
91,0.12318917841003527,0.011456955248410939,RBF,0.0015309712809065826,0.0006651098371916879,5.712696206047197,1.4603522754935294,33.43223346333654,0.04634627899829512,0.032414914405634244
92,0.22335713826409598,0.023353062112601814,Matern52,0.002222032558044596,0.00021013956527970133,0.021407324536784636,6.751735634010994,1.4170741141916856,0.5417697273911118,2.0128045602433473
93,0.1487307751693914,0.10362145878769273,RationalQuadratic,0.0003013263688040083,5.259619357754009e-05,1.2683117061743832,1.828270348355515,99.14892197721728,0.3839617465320039,43.234765875972535
94,0.11045314665467962,0.05377597746727357,Matern32,0.0449822672765597,8.460340450878625e-05,0.2562168560135759,0.38219905212836686,64.81485177196328,0.2321752566281751,0.9399450919266338
95,0.08587505330830233,0.028151451836822827,RationalQuadratic,5.706419920366886e-05,0.00016266008697610768,0.04084556365550221,2.3067041141615032,22.08399725858079,1.857364734160419,0.4431922039722054
96,0.11021913659043761,0.04735935828992096,RationalQuadratic,0.005769918256451637,0.001316637602551164,0.010384335493902984,1.0892768380866222,37.92816517084868,1.0321208948982723,8.48102416187409
97,0.15169725894460387,0.06728883415633172,RBF,0.01010241824791536,0.004755132356951955,0.11330920630117114,39.89956311570584,7.14020181799612,2.886446294640479,3.8244925868472914
98,733.3279178500644,12776.42840696117,RationalQuadratic,0.003261998622700039,9.081702132012186e-06,0.06419682162829086,7.300867905134298,0.17067429169720646,11.527177272413658,0.6760078501317043
99,0.20176248636590027,0.019654797241342708,Matern52,0.00020828793051677207,1.979411372320114e-05,3.6352161408725046,22.72861811730342,2.475912469954902,1.2731868647735982,0.2810097864856668
100,0.11318836405179677,0.01354849669146863,RationalQuadratic,0.0003782113260609238,0.0002617478652959545,0.014317498331404204,57.97888584057485,3.9231025879469867,4.151475631422385,0.01817916985693815
101,0.09655846585841668,0.01402955793966006,Matern32,0.0001272281567804219,0.00037600753606741076,0.14828189356644675,0.5384470134725752,84.6749198369311,0.2820588683108632,0.10321539057675136
102,0.08069806936386972,0.025318072180634456,RationalQuadratic,0.0006850086801679534,0.0008735972770202732,0.08174211251545692,5.3896968107806105,54.84694762730662,7.206354691304062,0.07126521024070266
103,0.09299231266727556,0.024540341395484434,RationalQuadratic,0.0006803859467353017,0.0005046606758011915,0.04715980266648238,0.07210096863728557,10.530426762870261,20.419491926347046,0.07077220208613917
104,0.10798685203943767,0.06787188137197718,RationalQuadratic,0.02434677757162614,7.036713854848016e-05,1.6939583744700886,4.363914579538312,27.672813180062068,7.221489207825279,0.04741406663069062
105,0.11068538562688443,0.03371872129617758,RBF,0.018207105339776774,0.0023069817832943986,0.02280094130783493,0.25314031724204283,16.24960864262127,62.86810141957012,0.2315137219810807
106,0.09008022744913086,0.020261512616246938,Matern52,0.00026729326387622024,0.0008825334950749647,0.017180290909933258,3.174641124857455,47.38600285614902,8.563741473410914,0.03309055881537735
107,0.0805110849911869,0.037720617765302986,RationalQuadratic,1.9739572479968804e-05,0.001449806046725865,0.02978512376037682,17.272731280082432,57.086670272827966,32.23607739848692,0.18036840589174472
108,0.1356456762301857,0.05293228535185418,RationalQuadratic,5.3993931795709205e-05,0.015085940590822706,0.028433077910019845,85.69189716813855,3.2905236802828046,35.462600427772585,0.01468630028662406
