trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
71,0.6533948045547412,0.085530152567579,RationalQuadratic,1.297360056922527,0.003976530450633517,14.17944207797551,40.102110441033496,2.940814059493687,74.86128463473307
72,0.6448249607813291,0.1552357625949045,RationalQuadratic,0.22046853855003157,0.003934560535689791,32.589799759247136,35.664000966402234,9.757224932761511,81.21442654242826
73,0.7867290223208713,0.4931122717014659,RationalQuadratic,0.006775336570455576,0.003414899798847608,33.97877024474458,36.070292705531664,26.623463074221096,73.86106333830308
74,0.9786132935382605,0.08744043490982732,Matern32,0.2548595713491648,0.0008966657384894594,46.13621068679126,7.180080861988712,8.604747999802965,92.09501483981575
75,0.7634905684851832,0.27469549339711935,RationalQuadratic,1.3881162673478034,0.002593264962525867,13.418239820924947,14.179478239205807,68.68087649566984,46.00356475284039
76,0.9702307606250814,0.2161397547994753,RationalQuadratic,5.198330502795165,0.006656627937462125,26.46239062493926,1.484696494904863,31.31199034598793,27.26346856445079
77,0.8770043352123551,0.3954955527014512,RationalQuadratic,0.03011400439315758,0.02437856887455418,65.5076166955629,5.477194427223073,2.423358079869659,67.05154689057848
78,0.8649440889017429,0.07732074030157575,Matern52,2.6879523136767864,0.004181343329300053,19.86031249635604,19.23421522829559,3.4797492145883018,49.341786027922744
79,0.6840205517250088,0.15983955267361055,RationalQuadratic,0.11914366919282997,0.0004885010091253604,8.034157617763386,49.97114304060253,21.18172310236451,17.834853521269007
80,1.1617079892301105,0.46820445214244977,Matern32,0.0194040093274703,0.012343620636147728,86.5210453570918,0.8296869177364804,5.007944933246787,89.68538073854819
81,1.054092066606688,0.2670684972327598,RationalQuadratic,0.23139941635243347,0.03274282428068654,1.1163394200026193,31.298021441957594,0.010519572220764202,35.248225729979055
82,0.8686203793742365,0.17019164525456965,RBF,2.0595184013935084,0.0025150870896625496,4.383834970885443,78.35734443109793,16.542958876400174,99.00440842578183
83,0.8016179639297262,0.3358134807702336,RationalQuadratic,0.00045106720359948556,0.0002741800152695936,20.523832363796384,9.067882279817445,6.395522316910535,21.100636790267018
84,1.2453079300369563,0.3085760135954934,RationalQuadratic,0.047522966689296536,0.04722081611053456,0.16877509180455597,2.5880578954792943,0.8289971330603549,6.439035573708579
85,1.1150710022759798,0.36183859918845546,Matern52,0.012379940159246906,0.00757273972709673,35.035989282940726,4.144397021256494,3.6889418361883957,30.84641844259674
86,331.3482580514328,545.425982787893,RationalQuadratic,0.0995820400232452,0.0017341417443396943,54.524944597029545,0.0394635683632104,12.482335375473362,0.7238240054620796
87,1.0636879153258334,0.17343560865303387,Matern32,0.5055297348421979,0.021798192043915636,2.146102851091953,42.58781100330012,0.06111066562175886,72.23495827755941
88,1.0760113113115852,0.07485311189228565,RBF,5.060175366434188,0.015265802979696949,0.027183175474399416,62.499199786474954,3.0463240154785014,51.48428054546072
89,0.6634109134207558,0.10595742015421705,RationalQuadratic,0.2785869729190346,0.0010594169250893112,41.876245934744915,15.612951728215764,9.24812039317378,9.502969174292092
90,0.7508681815133371,0.38294818728020463,RationalQuadratic,0.0017440481752735086,0.0010828287967244003,43.257985065925446,16.526972083745203,9.968010149889349,2.723038736893763
91,1.1341217487408515,0.6697775144386648,RationalQuadratic,0.004836506449257767,0.0006964794462333603,22.528532425335804,1.8324829328672885,42.76265222378771,1.25517619314
92,1.6415154357954447,553.2641296961555,Matern52,0.16953525876843145,0.003941250748845223,0.5689432304838029,0.016257109878864126,64.84014275224143,0.4651279789555192
93,0.8864848329006406,0.10215869533641016,RationalQuadratic,0.07815506411707136,0.0003996979400285372,11.336935037371004,3.3966108966868855,7.693998382339316,9.500420097436772
94,1.0069402576964315,0.4960849797494201,Matern32,0.0007831934437473435,0.0003389433214939506,31.158979421623616,12.464855756592687,18.245319595219478,6.133759910335471
95,2.416160372111192,0.18129929783978066,RBF,0.30716529542606785,0.0004782221820895429,0.01047727233893077,7.728458372398124,34.51895333515433,12.513438712413897
96,1.2114108933157395,1.1285859397203026,RationalQuadratic,0.0001804188365890646,0.005935533832608568,71.19371685623929,27.05207642413703,11.143398483132186,0.05987801803480402
97,1.0504183670396494,0.19749865385390608,RationalQuadratic,0.02331811896980368,0.0023719928025271717,14.341638159607221,1.0578319805154655,4.754653161796977,4.183403577300571
98,0.9505059522854784,0.24640233989636423,RationalQuadratic,0.7269959806285021,0.0005934593007582469,2.8086341864561106,6.190530685643931,28.101615788922597,15.231516080703795
99,0.8644335872056532,0.4373509264179959,Matern52,0.0105738608773383,0.001835069683864209,57.26353439847435,20.312500819874174,23.72572093287179,2.275931855337049
100,1.574064125530741,1.5447015955975973,RationalQuadratic,8.964238567628688e-06,0.009645053001870331,8.419316163487295,4.672430650458763,1.1164909308548494,1.5220915264686774
101,1.5581339400876222,0.18278551251619554,RBF,0.042080764643567074,0.0013127848008135914,0.26757065779870937,0.45258899036111977,5.757076961103508,18.165733222314323
102,0.9171106232429068,0.3446438806034767,Matern32,3.5277176695929677,0.000927319028952451,97.00521668766129,10.110218862101156,2.8615972440116386,25.214473774859346
103,1535.5888423189504,5401.992770342144,RationalQuadratic,1.1699130092729324,0.0032128832453899967,5.375080100962171,0.10496286578265876,14.066231953651391,3.382908316544368
104,1.363695286146283,0.9954088773360403,RationalQuadratic,0.0027533809479378733,0.0049977978672135085,7.061576210573629,2.3774483558403405,54.8969431378334,8.27863507070244
105,1.0775075242626992,0.08490786719867774,RationalQuadratic,0.06363334027608035,0.0007712645207276744,24.643575244323923,0.6504161800697249,1.8440003586059293,35.92065587720158
