trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_cross,ls_env_0,ls_env_1
1,0.1415848472152874,0.0953504751441679,Matern52,0.004085138655784739,1.588006130937474e-05,11.787605454640865,4.045475720122809,34.33258483724731,3.023263429485401,17.97304371233189
2,446.68387627801087,454.9056694887742,Matern52,0.029223437117996288,1.1523919753389616e-05,1.8044885156420079,0.01736779788032711,27.77934028055771,2.7101707182655668,0.1591055829616769
3,0.1691099301451517,0.03992220533662117,Matern52,0.03143115827167077,0.010949521924021098,1.9539456347230058,0.042532293512029924,2.9555846685991414,0.01970807025639509,0.03871249382938917
4,0.20374613364417185,0.18418441966786248,RBF,1.0947695130444573e-05,0.0005606212374212515,0.019754506342533323,6.574156904259759,2.343223171434268,0.07061036687172366,0.41220255657706034
5,0.1515205698365921,0.06504207424650205,Matern32,0.00034304892384577553,0.00022905789819477633,0.22524871701687144,0.2423675041154702,0.14106695091696442,0.024354464379765937,1.0271054144739526
6,0.1967924156376608,0.15911723012367837,RationalQuadratic,0.00021316581414002907,0.0009954164318429753,42.28274481230361,7.808933020548503,0.5858326783434962,0.04406526989469989,10.445023972192205
7,0.2346791360492889,0.23334327909096939,RBF,6.081811127925233e-06,0.03439521754810458,1.0588714895432831,30.02089704659083,0.021231846602575623,97.26326397617618,6.256254093231762
8,0.14380999698977864,0.071265309087653,Matern52,0.004747906754015044,0.004965855760476087,0.03624437678780218,0.2228019343241632,9.820714637468848,20.91021650264379,0.018077878085009113
9,0.15544821272294645,0.11358442198244827,Matern52,5.943019010313181e-05,0.00013889764853343577,94.10747103309764,1.9671789913414397,0.016455515721318547,12.1765223538544,7.819763431394544
10,0.19821807492022334,0.18472868407722257,Matern32,1.732103573038755e-05,0.0034665601382503726,4.083937823224893,6.5544495892858805,0.5495305164437173,0.8360431152477957,0.19958576865376365
11,0.12064810723684087,0.010806940354883285,RationalQuadratic,0.02129531890029273,0.0009042080975750254,63.770450802165165,65.93587695888597,0.11838563687273998,0.014623166653720763,0.013766189494922724
12,0.2165032444779154,0.19008448470558506,Matern32,0.001329091984894196,0.049810375500347115,0.10541348059185476,0.17030146956663367,0.026261677766173205,2.7077560797962055,13.315311617253993
13,0.11327975361864226,0.0627514759737356,Matern32,0.00042544445886823836,0.0015422886553753833,17.184379697795205,0.07370190331252446,2.7315968067435987,8.320671979744693,0.13571996910787007
14,0.09545600304671858,0.019778480104717208,RationalQuadratic,0.0007748229990232207,2.7211414941679663e-05,10.839675663052532,33.759751624188816,0.022667696660035767,0.7389146265402617,0.018607657136529163
15,1016.8925537131032,1137.1943181492927,Matern52,0.0009617086800052459,5.44210197862148e-05,0.02760403242652733,78.66685474752678,0.011705413494669255,41.96879910959461,0.08508295205866315
16,74.21959733233727,295.09452715726326,Matern52,0.0012751681635259824,1.4720260610456929e-05,26.854917520759624,0.21849443373198776,0.06563522948575065,89.32002744434789,31.694976681927457
17,0.2229956623354135,0.2110353212782246,Matern52,1.1112808247074842e-06,0.00015956119853991756,0.17448268880811524,0.640475886358837,18.534422420156663,18.04404368195234,33.81196571227632
18,0.1395717049413418,0.10887214825071242,Matern32,1.5262052761970507e-05,2.281071471296403e-05,0.03858592905980589,80.55661645300707,0.25277444941355776,0.025842127480407245,0.19943258818485687
19,0.13060455689722208,0.05993437551476603,RBF,0.002831980968435372,0.002356456300111702,0.2494941612093348,0.4662842569778402,0.032531761800187756,25.085323471333357,0.09568727691338333
20,0.08740731968825696,0.039102742313910546,RationalQuadratic,0.008924048681069727,0.0008082088150472903,0.11007312521004611,0.08305067834202745,80.16773083200302,7.115052124615942,0.6155940024079789
21,0.09299108803963141,0.0297039400469228,RationalQuadratic,0.08758928543696042,5.571304953077536e-06,6.122051767147788,20.16714638882619,7.531576928303146,0.37628165174316763,1.8347684512754823
22,22.134594847736942,24.824821197883317,RationalQuadratic,0.10815692592764675,0.014004139035787812,0.6471628351476627,0.010108864309831695,80.48648767058114,0.19951253694561744,2.0536580108452394
23,702.4093151574759,864.7886684419133,RationalQuadratic,0.09469208286041667,0.0003020061102603793,0.010516897118854923,0.038633194330592625,87.4780641766748,0.24703704685182556,2.69005352163872
24,0.08985194464575541,0.028496131648278977,RationalQuadratic,0.01021001953423407,6.757707650897996e-05,4.9076971744201074,1.2882252528356097,7.533563285630389,0.2844730360437929,0.6958303973910323
25,0.08947322385064505,0.03163917279988075,RationalQuadratic,0.01011982459291896,6.977494212273716e-05,0.08051190322895982,1.5061570833865665,49.3556395263566,5.529123531831971,0.557517377378421
26,0.08974909743332442,0.030449157225458247,RationalQuadratic,0.010506118075455807,6.267592891891064e-05,0.059907454305090396,1.9565030196509643,53.60470462490951,6.127084788122681,0.397803033242481
27,0.22033404176896237,0.18540049616407245,RationalQuadratic,0.00012468174962130204,0.00043688138788960587,0.5434346706017983,0.0970274238984046,15.295174178119844,4.685203881695283,98.23731114777145
28,0.10100780266599711,0.034986067837601297,RationalQuadratic,0.009402875497673994,9.414410650227743e-05,0.014173087336285277,0.5555238575892073,92.59180915094527,1.469320260185827,3.4991462566692233
29,0.0847101174854211,0.02242817466081131,RationalQuadratic,0.003589648383961826,3.492833190910012e-05,0.07148540873207805,2.5908692086577028,41.075273826468724,1.7299889320034512,0.0491828736145412
30,0.0852766929246543,0.022445337626959258,RationalQuadratic,0.0029878362105676343,9.317970198716385e-06,0.3885015779408854,2.962496368104784,33.19571066459397,1.5418047102921455,0.040905925845798045
31,0.09313828305877461,0.025111308218994828,RBF,0.003317024937849299,5.65736824669762e-06,0.4953437005041171,11.959203518626193,31.074697232106946,1.6467380896177792,0.047342253998156364
32,0.09611324220493095,0.010867801107082633,RationalQuadratic,0.047385991056874854,7.963588242675976e-06,1.9776104210833152,3.2796846703167084,4.514288165911561,0.4986918579132496,0.03360134156823101
33,0.1043759388236342,0.015150757491951087,RationalQuadratic,0.0021917247738700366,2.6942932599516503e-05,0.28308531602262815,3.3028985244577242,1.1693828755566635,0.1627613762766164,0.055444261959365415
