trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
109,0.1871211658540915,0.018066793546430752,Matern32,0.0015448276647839875,2.2857859637375076e-05,14.514991701124348,0.4786061774764407,0.11191348269201375,0.13405911129469109
110,0.12368329055964851,0.03688276322553041,RationalQuadratic,0.004254783366959018,0.0002986347731445868,0.037714463790514775,13.471870539974015,2.891067880979607,0.9761881457081039
111,0.10954692994126672,0.05703273096641821,RationalQuadratic,0.08107553351960448,4.299539879798737e-05,45.873990111560225,10.12034915741631,97.4713363264302,6.66707389423393
112,0.16561967211964038,0.06741344701044674,RationalQuadratic,0.060046606240476044,7.526881928029789e-05,0.795687946399549,25.224546996068003,0.8766212889286914,10.071092464662017
113,0.09560489939918951,0.0314887132134582,Matern52,0.007753546997486245,0.0005655266823855,20.938012376991463,99.85053978482621,0.32799933741566417,0.3046837067848154
114,0.13384969367242733,0.10487227192205384,RationalQuadratic,0.002254510961855802,7.547444270954052e-06,99.47894525314446,30.54862230079555,1.5414447455612255,15.006115367666082
115,0.10620251335933006,0.04929529016170177,RBF,0.00022095484015946707,9.886955004689913e-05,9.440072915708884,37.875357450957125,24.960414459099784,0.21628688009908778
116,0.13660672244801048,0.0943726485633432,RationalQuadratic,0.10775263532936175,1.195833029525241e-05,77.47419355075925,49.237157781670206,9.250387013371242,2.4818650697458353
117,0.13774407134308014,0.019589893843200007,Matern32,0.013405038257235689,0.00042888578390685685,1.658158461902045,17.827683654126176,1.8641512573821986,0.07957128831745143
118,0.12604715172587563,0.03322899779378801,RationalQuadratic,0.018772284957085165,5.881517240894257e-05,37.57363665907246,0.9296536932281572,17.779110095703913,0.4128500578338782
119,0.21264799759990521,0.030314605312856412,RationalQuadratic,0.03094152151404224,5.97437755148181e-06,0.12252349699300161,0.7659425117736313,6.3920117663811515,0.7377330212098698
120,0.17805993700764,0.050704147199822615,RationalQuadratic,0.0031109858810527374,9.868148858376705e-06,3.0614124545144192,1.2368871441935334,0.06396533372219644,1.7188840207537985
121,0.09358548795637185,0.05865904378153195,RBF,0.0003408902689201195,1.771620825813664e-05,55.745740967767794,83.78398912401295,39.607855836976945,1.3105012855014937
